time,decibel
2026-07-28T08:55:05.544,41.5
2026-07-28T08:55:05.947,41.6
2026-07-28T08:55:06.350,41.5
2026-07-28T08:55:06.754,42.1
2026-07-28T08:55:07.157,41.5
2026-07-28T08:55:07.560,41.6
2026-07-28T08:55:07.963,41.3
2026-07-28T08:55:08.366,41.0
2026-07-28T08:55:08.769,41.4
2026-07-28T08:55:09.172,41.0
2026-07-28T08:55:09.575,41.4
2026-07-28T08:55:09.978,41.4
2026-07-28T08:55:10.381,41.2
2026-07-28T08:55:10.784,41.4
2026-07-28T08:55:11.187,40.9
2026-07-28T08:55:11.592,41.5
2026-07-28T08:55:11.993,41.4
2026-07-28T08:55:12.396,41.0
2026-07-28T08:55:12.799,41.5
2026-07-28T08:55:13.202,41.0
2026-07-28T08:55:13.605,41.3
2026-07-28T08:55:14.008,41.4
2026-07-28T08:55:14.411,41.2
2026-07-28T08:55:14.814,41.4
2026-07-28T08:55:15.217,41.2
2026-07-28T08:55:15.621,41.3
2026-07-28T08:55:16.024,41.6
2026-07-28T08:55:16.427,41.2
2026-07-28T08:55:16.830,41.2
2026-07-28T08:55:17.233,41.0
2026-07-28T08:55:17.636,41.1
2026-07-28T08:55:18.039,41.6
2026-07-28T08:55:18.442,41.2
2026-07-28T08:55:18.845,41.2
2026-07-28T08:55:19.249,41.1
2026-07-28T08:55:19.651,41.1
2026-07-28T08:55:20.054,41.4
2026-07-28T08:55:20.457,40.9
2026-07-28T08:55:20.860,41.4
2026-07-28T08:55:21.264,41.2
2026-07-28T08:55:21.667,41.0
2026-07-28T08:55:22.070,41.3
2026-07-28T08:55:22.473,40.6
2026-07-28T08:55:22.876,41.4
2026-07-28T08:55:23.279,41.3
2026-07-28T08:55:23.682,40.9
2026-07-28T08:55:24.085,41.4
2026-07-28T08:55:24.488,40.8
2026-07-28T08:55:24.891,41.5
2026-07-28T08:55:25.294,41.3
2026-07-28T08:55:25.697,41.0
2026-07-28T08:55:26.100,41.6
2026-07-28T08:55:26.503,41.3
2026-07-28T08:55:26.906,41.3
2026-07-28T08:55:27.310,41.2
2026-07-28T08:55:27.713,40.9
2026-07-28T08:55:28.116,41.4
2026-07-28T08:55:28.519,41.2
2026-07-28T08:55:28.922,41.2
2026-07-28T08:55:29.325,41.3
2026-07-28T08:55:29.728,40.9
2026-07-28T08:55:30.131,41.4
2026-07-28T08:55:30.534,40.9
2026-07-28T08:55:30.937,41.3
2026-07-28T08:55:31.340,41.4
2026-07-28T08:55:31.743,40.8
2026-07-28T08:55:32.146,41.7
2026-07-28T08:55:32.550,41.5
2026-07-28T08:55:32.952,41.4
2026-07-28T08:55:33.356,41.6
2026-07-28T08:55:33.759,41.2
2026-07-28T08:55:34.162,41.5
2026-07-28T08:55:34.565,41.1
2026-07-28T08:55:34.968,41.2
2026-07-28T08:55:35.371,41.7
2026-07-28T08:55:35.774,41.1
2026-07-28T08:55:36.177,41.7
2026-07-28T08:55:36.580,41.5
2026-07-28T08:55:36.983,41.2
2026-07-28T08:55:37.386,41.5
2026-07-28T08:55:37.789,40.9
2026-07-28T08:55:38.192,41.5
2026-07-28T08:55:38.595,41.3
2026-07-28T08:55:38.998,41.1
2026-07-28T08:55:39.401,41.5
2026-07-28T08:55:39.804,41.0
2026-07-28T08:55:40.207,41.2
2026-07-28T08:55:40.611,41.6
2026-07-28T08:55:41.014,41.0
2026-07-28T08:55:41.417,41.6
2026-07-28T08:55:41.820,41.4
2026-07-28T08:55:42.223,41.4
2026-07-28T08:55:42.626,41.4
2026-07-28T08:55:43.029,41.0
2026-07-28T08:55:43.432,41.4
2026-07-28T08:55:43.835,41.0
2026-07-28T08:55:44.238,41.3
2026-07-28T08:55:44.641,41.3
2026-07-28T08:55:45.044,40.8
2026-07-28T08:55:45.447,41.2
2026-07-28T08:55:45.850,40.8
2026-07-28T08:55:46.254,41.0
2026-07-28T08:55:46.656,41.3
2026-07-28T08:55:47.059,40.9
2026-07-28T08:55:47.462,41.3
2026-07-28T08:55:47.865,40.9
2026-07-28T08:55:48.268,41.0
2026-07-28T08:55:48.672,41.5
2026-07-28T08:55:49.074,41.2
2026-07-28T08:55:49.478,41.6
2026-07-28T08:55:49.881,41.3
2026-07-28T08:55:50.284,41.1
2026-07-28T08:55:50.687,41.6
2026-07-28T08:55:51.090,41.3
2026-07-28T08:55:51.493,41.5
2026-07-28T08:55:51.896,41.5
2026-07-28T08:55:52.299,41.3
2026-07-28T08:55:52.702,41.7
2026-07-28T08:55:53.105,41.2
2026-07-28T08:55:53.508,41.7
2026-07-28T08:55:53.911,41.8
2026-07-28T08:55:54.314,41.3
2026-07-28T08:55:54.717,42.0
2026-07-28T08:55:55.120,41.9
2026-07-28T08:55:55.523,41.8
2026-07-28T08:55:55.926,42.0
2026-07-28T08:55:56.329,41.7
2026-07-28T08:55:56.732,41.9
2026-07-28T08:55:57.135,41.7
2026-07-28T08:55:57.538,41.8
2026-07-28T08:55:57.942,42.0
2026-07-28T08:55:58.345,41.6
2026-07-28T08:55:58.748,42.2
2026-07-28T08:55:59.151,41.9
2026-07-28T08:55:59.554,41.8
2026-07-28T08:55:59.957,41.8
2026-07-28T08:56:00.360,41.3
2026-07-28T08:56:00.763,41.7
2026-07-28T08:56:01.166,41.5
2026-07-28T08:56:01.569,41.2
2026-07-28T08:56:01.972,41.6
2026-07-28T08:56:02.375,41.2
2026-07-28T08:56:02.778,41.6
2026-07-28T08:56:03.181,41.4
2026-07-28T08:56:03.584,41.0
2026-07-28T08:56:03.987,41.6
2026-07-28T08:56:04.390,41.2
2026-07-28T08:56:04.793,41.9
2026-07-28T08:56:05.196,41.7
2026-07-28T08:56:05.599,41.3
2026-07-28T08:56:06.002,41.7
2026-07-28T08:56:06.406,41.4
2026-07-28T08:56:06.809,41.6
2026-07-28T08:56:07.212,41.4
2026-07-28T08:56:07.615,41.2
2026-07-28T08:56:08.018,42.1
2026-07-28T08:56:08.421,41.7
2026-07-28T08:56:08.824,41.7
2026-07-28T08:56:09.227,42.6
2026-07-28T08:56:09.630,42.0
2026-07-28T08:56:10.033,41.7
2026-07-28T08:56:10.436,41.4
2026-07-28T08:56:10.839,41.5
2026-07-28T08:56:11.242,41.6
2026-07-28T08:56:11.645,41.2
2026-07-28T08:56:12.048,41.7
2026-07-28T08:56:12.451,41.6
2026-07-28T08:56:12.854,41.3
2026-07-28T08:56:13.257,41.8
2026-07-28T08:56:13.660,41.5
2026-07-28T08:56:14.063,41.7
2026-07-28T08:56:14.466,41.4
2026-07-28T08:56:14.869,41.3
2026-07-28T08:56:15.272,41.5
2026-07-28T08:56:15.675,41.3
2026-07-28T08:56:16.078,41.6
2026-07-28T08:56:16.482,41.2
2026-07-28T08:56:16.885,41.2
2026-07-28T08:56:17.288,42.4
2026-07-28T08:56:17.691,42.2
2026-07-28T08:56:18.094,42.0
2026-07-28T08:56:18.497,41.6
2026-07-28T08:56:18.900,40.7
2026-07-28T08:56:19.303,41.5
2026-07-28T08:56:19.706,41.0
2026-07-28T08:56:20.109,41.7
2026-07-28T08:56:20.512,41.6
2026-07-28T08:56:20.915,41.3
2026-07-28T08:56:21.318,41.6
2026-07-28T08:56:21.722,41.2
2026-07-28T08:56:22.124,41.7
2026-07-28T08:56:22.527,41.7
2026-07-28T08:56:22.931,41.6
2026-07-28T08:56:23.334,41.8
2026-07-28T08:56:23.737,41.3
2026-07-28T08:56:24.140,41.6
2026-07-28T08:56:24.543,41.6
2026-07-28T08:56:24.946,41.4
2026-07-28T08:56:25.349,41.8
2026-07-28T08:56:25.752,41.6
2026-07-28T08:56:26.155,41.6
2026-07-28T08:56:26.558,41.8
2026-07-28T08:56:26.961,41.4
2026-07-28T08:56:27.364,41.8
2026-07-28T08:56:27.767,41.5
2026-07-28T08:56:28.170,41.9
2026-07-28T08:56:28.573,41.7
2026-07-28T08:56:28.976,41.3
2026-07-28T08:56:29.379,41.7
2026-07-28T08:56:29.782,41.5
2026-07-28T08:56:30.185,41.3
2026-07-28T08:56:30.588,41.7
2026-07-28T08:56:30.992,41.1
2026-07-28T08:56:31.395,41.9
2026-07-28T08:56:31.798,41.6
2026-07-28T08:56:32.201,41.3
2026-07-28T08:56:32.604,42.2
2026-07-28T08:56:33.007,41.7
2026-07-28T08:56:33.410,42.0
2026-07-28T08:56:33.813,41.9
2026-07-28T08:56:34.216,41.8
2026-07-28T08:56:34.619,41.8
2026-07-28T08:56:35.022,41.5
2026-07-28T08:56:35.425,41.7
2026-07-28T08:56:35.828,41.5
2026-07-28T08:56:36.231,41.3
2026-07-28T08:56:36.634,42.2
2026-07-28T08:56:37.037,41.9
2026-07-28T08:56:37.440,41.9
2026-07-28T08:56:37.843,41.8
2026-07-28T08:56:38.246,41.4
2026-07-28T08:56:38.649,41.9
2026-07-28T08:56:39.052,41.5
2026-07-28T08:56:39.455,41.5
2026-07-28T08:56:39.859,41.7
2026-07-28T08:56:40.262,41.4
2026-07-28T08:56:40.665,42.0
2026-07-28T08:56:41.068,41.5
2026-07-28T08:56:41.471,41.6
2026-07-28T08:56:41.874,41.8
2026-07-28T08:56:42.277,41.4
2026-07-28T08:56:42.680,41.7
2026-07-28T08:56:43.083,41.5
2026-07-28T08:56:43.486,41.6
2026-07-28T08:56:43.889,41.9
2026-07-28T08:56:44.292,41.3
2026-07-28T08:56:44.695,41.8
2026-07-28T08:56:45.098,41.7
2026-07-28T08:56:45.501,41.4
2026-07-28T08:56:45.904,41.8
2026-07-28T08:56:46.307,41.4
2026-07-28T08:56:46.710,41.7
2026-07-28T08:56:47.113,41.5
2026-07-28T08:56:47.516,41.4
2026-07-28T08:56:47.920,41.8
2026-07-28T08:56:48.323,41.2
2026-07-28T08:56:48.726,41.9
2026-07-28T08:56:49.129,41.7
2026-07-28T08:56:49.532,41.5
2026-07-28T08:56:49.935,41.8
2026-07-28T08:56:50.338,41.4
2026-07-28T08:56:50.741,41.9
2026-07-28T08:56:51.144,42.0
2026-07-28T08:56:51.547,41.5
2026-07-28T08:56:51.950,42.2
2026-07-28T08:56:52.353,41.9
2026-07-28T08:56:52.756,41.9
2026-07-28T08:56:53.159,42.2
2026-07-28T08:56:53.562,42.0
2026-07-28T08:56:53.965,41.9
2026-07-28T08:56:54.368,41.6
2026-07-28T08:56:54.771,41.9
2026-07-28T08:56:55.174,42.2
2026-07-28T08:56:55.578,41.6
2026-07-28T08:56:55.981,42.1
2026-07-28T08:56:56.384,41.9
2026-07-28T08:56:56.787,41.6
2026-07-28T08:56:57.190,41.6
2026-07-28T08:56:57.593,41.1
2026-07-28T08:56:57.996,41.7
2026-07-28T08:56:58.399,41.3
2026-07-28T08:56:58.802,41.0
2026-07-28T08:56:59.205,41.7
2026-07-28T08:56:59.608,41.2
2026-07-28T08:57:00.011,41.8
2026-07-28T08:57:00.414,41.7
2026-07-28T08:57:00.817,41.3
2026-07-28T08:57:01.221,41.8
2026-07-28T08:57:01.624,41.2
2026-07-28T08:57:02.027,41.7
2026-07-28T08:57:02.430,41.4
2026-07-28T08:57:02.833,41.2
2026-07-28T08:57:03.236,41.5
2026-07-28T08:57:03.639,41.1
2026-07-28T08:57:04.042,41.7
2026-07-28T08:57:04.445,41.6
2026-07-28T08:57:04.848,41.4
2026-07-28T08:57:05.251,41.6
2026-07-28T08:57:05.654,41.3
2026-07-28T08:57:06.057,41.7
2026-07-28T08:57:06.460,41.5
2026-07-28T08:57:06.863,41.0
2026-07-28T08:57:07.266,41.5
2026-07-28T08:57:07.670,41.1
2026-07-28T08:57:08.073,41.7
2026-07-28T08:57:08.476,41.7
2026-07-28T08:57:08.879,41.5
2026-07-28T08:57:09.282,42.1
2026-07-28T08:57:09.685,41.8
2026-07-28T08:57:10.088,41.6
2026-07-28T08:57:10.491,41.7
2026-07-28T08:57:10.894,41.5
2026-07-28T08:57:11.297,42.1
2026-07-28T08:57:11.700,41.8
2026-07-28T08:57:12.103,41.8
2026-07-28T08:57:12.506,41.9
2026-07-28T08:57:12.909,41.6
2026-07-28T08:57:13.312,41.8
2026-07-28T08:57:13.715,41.5
2026-07-28T08:57:14.118,41.4
2026-07-28T08:57:14.521,41.8
2026-07-28T08:57:14.924,41.3
2026-07-28T08:57:15.327,41.6
2026-07-28T08:57:15.731,41.5
2026-07-28T08:57:16.134,41.2
2026-07-28T08:57:16.537,41.5
2026-07-28T08:57:16.940,41.2
2026-07-28T08:57:17.343,41.7
2026-07-28T08:57:17.746,41.6
2026-07-28T08:57:18.149,41.2
2026-07-28T08:57:18.552,41.7
2026-07-28T08:57:18.955,41.3
2026-07-28T08:57:19.358,41.5
2026-07-28T08:57:19.761,41.4
2026-07-28T08:57:20.164,40.9
2026-07-28T08:57:20.567,41.4
2026-07-28T08:57:20.970,41.0
2026-07-28T08:57:21.373,41.3
2026-07-28T08:57:21.776,41.4
2026-07-28T08:57:22.179,41.1
2026-07-28T08:57:22.582,41.6
2026-07-28T08:57:22.985,41.1
2026-07-28T08:57:23.388,41.6
2026-07-28T08:57:23.791,41.4
2026-07-28T08:57:24.194,41.2
2026-07-28T08:57:24.598,41.3
2026-07-28T08:57:25.001,41.1
2026-07-28T08:57:25.404,40.9
2026-07-28T08:57:25.807,41.2
2026-07-28T08:57:26.210,40.8
2026-07-28T08:57:26.613,42.6
2026-07-28T08:57:27.016,42.0
2026-07-28T08:57:27.419,41.6
2026-07-28T08:57:27.822,41.3
2026-07-28T08:57:28.225,40.1
2026-07-28T08:57:28.628,41.4
2026-07-28T08:57:29.031,41.2
2026-07-28T08:57:29.434,41.1
2026-07-28T08:57:29.837,41.4
2026-07-28T08:57:30.240,41.1
2026-07-28T08:57:30.643,41.7
2026-07-28T08:57:31.046,41.4
2026-07-28T08:57:31.449,41.1
2026-07-28T08:57:31.855,41.2
2026-07-28T08:57:32.256,40.5
2026-07-28T08:57:32.659,41.3
2026-07-28T08:57:33.062,41.3
2026-07-28T08:57:33.465,40.8
2026-07-28T08:57:33.868,41.4
2026-07-28T08:57:34.271,41.1
2026-07-28T08:57:34.674,41.1
2026-07-28T08:57:35.077,41.1
2026-07-28T08:57:35.480,40.5
2026-07-28T08:57:35.883,41.2
2026-07-28T08:57:36.286,41.0
2026-07-28T08:57:36.689,41.2
2026-07-28T08:57:37.092,41.4
2026-07-28T08:57:37.495,41.1
2026-07-28T08:57:37.898,41.3
2026-07-28T08:57:38.302,40.9
2026-07-28T08:57:38.705,41.5
2026-07-28T08:57:39.108,41.2
2026-07-28T08:57:39.511,40.4
2026-07-28T08:57:39.914,41.2
2026-07-28T08:57:40.317,41.1
2026-07-28T08:57:40.720,40.9
2026-07-28T08:57:41.123,41.1
2026-07-28T08:57:41.526,40.4
2026-07-28T08:57:41.929,41.2
2026-07-28T08:57:42.332,40.8
2026-07-28T08:57:42.735,40.8
2026-07-28T08:57:43.138,41.0
2026-07-28T08:57:43.541,40.4
2026-07-28T08:57:43.944,41.1
2026-07-28T08:57:44.347,41.0
2026-07-28T08:57:44.750,40.9
2026-07-28T08:57:45.153,41.2
2026-07-28T08:57:45.556,40.2
2026-07-28T08:57:45.959,41.2
2026-07-28T08:57:46.362,41.2
2026-07-28T08:57:46.765,41.0
2026-07-28T08:57:47.168,41.4
2026-07-28T08:57:47.571,40.8
2026-07-28T08:57:47.974,41.1
2026-07-28T08:57:48.378,41.3
2026-07-28T08:57:48.781,40.9
2026-07-28T08:57:49.184,41.2
2026-07-28T08:57:49.587,41.0
2026-07-28T08:57:49.990,41.4
2026-07-28T08:57:50.393,41.3
2026-07-28T08:57:50.796,40.9
2026-07-28T08:57:51.199,41.2
2026-07-28T08:57:51.602,41.0
2026-07-28T08:57:52.005,41.3
2026-07-28T08:57:52.408,41.4
2026-07-28T08:57:52.811,41.0
2026-07-28T08:57:53.214,41.8
2026-07-28T08:57:53.617,41.3
2026-07-28T08:57:54.020,41.5
2026-07-28T08:57:54.423,41.5
2026-07-28T08:57:54.827,41.2
2026-07-28T08:57:55.230,41.5
2026-07-28T08:57:55.633,41.1
2026-07-28T08:57:56.036,41.1
2026-07-28T08:57:56.439,41.6
2026-07-28T08:57:56.842,41.2
2026-07-28T08:57:57.245,41.5
2026-07-28T08:57:57.648,41.4
2026-07-28T08:57:58.051,41.3
2026-07-28T08:57:58.454,41.4
2026-07-28T08:57:58.857,40.9
2026-07-28T08:57:59.260,41.4
2026-07-28T08:57:59.663,41.5
2026-07-28T08:58:00.066,41.2
2026-07-28T08:58:00.469,41.5
2026-07-28T08:58:00.873,41.1
2026-07-28T08:58:01.276,41.4
2026-07-28T08:58:01.679,41.4
2026-07-28T08:58:02.082,40.9
2026-07-28T08:58:02.485,41.5
2026-07-28T08:58:02.888,41.2
2026-07-28T08:58:03.291,41.4
2026-07-28T08:58:03.694,41.4
2026-07-28T08:58:04.097,41.1
2026-07-28T08:58:04.500,41.5
2026-07-28T08:58:04.903,41.1
2026-07-28T08:58:05.306,41.6
2026-07-28T08:58:05.709,41.5
2026-07-28T08:58:06.112,41.3
2026-07-28T08:58:06.515,41.4
2026-07-28T08:58:06.918,41.3
2026-07-28T08:58:07.321,41.7
2026-07-28T08:58:07.724,41.9
2026-07-28T08:58:08.127,41.6
2026-07-28T08:58:08.530,41.8
2026-07-28T08:58:08.933,41.4
2026-07-28T08:58:09.336,41.4
2026-07-28T08:58:09.739,41.3
2026-07-28T08:58:10.142,41.1
2026-07-28T08:58:10.546,41.7
2026-07-28T08:58:10.949,42.2
2026-07-28T08:58:11.352,42.0
2026-07-28T08:58:11.755,41.9
2026-07-28T08:58:12.158,41.7
2026-07-28T08:58:12.561,43.2
2026-07-28T08:58:12.964,42.8
2026-07-28T08:58:13.367,42.5
2026-07-28T08:58:13.770,50.4
2026-07-28T08:58:14.173,48.1
2026-07-28T08:58:14.576,46.9
2026-07-28T08:58:14.979,46.0
2026-07-28T08:58:15.382,40.9
2026-07-28T08:58:15.785,41.5
2026-07-28T08:58:16.188,41.0
2026-07-28T08:58:16.591,41.6
2026-07-28T08:58:16.994,41.5
2026-07-28T08:58:17.397,41.0
2026-07-28T08:58:17.800,41.5
2026-07-28T08:58:18.204,41.0
2026-07-28T08:58:18.607,41.6
2026-07-28T08:58:19.010,41.4
2026-07-28T08:58:19.413,40.9
2026-07-28T08:58:19.816,41.5
2026-07-28T08:58:20.219,41.2
2026-07-28T08:58:20.622,41.5
2026-07-28T08:58:21.027,41.5
2026-07-28T08:58:21.428,41.0
2026-07-28T08:58:21.831,41.5
2026-07-28T08:58:22.234,41.3
2026-07-28T08:58:22.637,41.3
2026-07-28T08:58:23.044,41.4
2026-07-28T08:58:23.443,41.0
2026-07-28T08:58:23.846,41.5
2026-07-28T08:58:24.249,41.0
2026-07-28T08:58:24.653,41.8
2026-07-28T08:58:25.055,42.5
2026-07-28T08:58:25.458,41.9
2026-07-28T08:58:25.861,41.5
2026-07-28T08:58:26.265,41.1
2026-07-28T08:58:26.668,40.8
2026-07-28T08:58:27.071,41.4
2026-07-28T08:58:27.474,40.8
2026-07-28T08:58:27.877,41.4
2026-07-28T08:58:28.280,41.1
2026-07-28T08:58:28.683,40.9
2026-07-28T08:58:29.086,41.5
2026-07-28T08:58:29.489,40.9
2026-07-28T08:58:29.892,41.2
2026-07-28T08:58:30.295,40.9
2026-07-28T08:58:30.698,40.5
2026-07-28T08:58:31.101,41.5
2026-07-28T08:58:31.504,41.0
2026-07-28T08:58:31.907,41.3
2026-07-28T08:58:32.310,41.2
2026-07-28T08:58:32.713,40.8
2026-07-28T08:58:33.116,41.2
2026-07-28T08:58:33.519,40.9
2026-07-28T08:58:33.922,41.4
2026-07-28T08:58:34.326,42.1
2026-07-28T08:58:34.729,41.5
2026-07-28T08:58:35.132,41.4
2026-07-28T08:58:35.535,41.1
2026-07-28T08:58:35.938,41.5
2026-07-28T08:58:36.341,41.7
2026-07-28T08:58:36.744,41.4
2026-07-28T08:58:37.147,41.5
2026-07-28T08:58:37.550,41.1
2026-07-28T08:58:37.953,41.5
2026-07-28T08:58:38.356,41.6
2026-07-28T08:58:38.759,41.1
2026-07-28T08:58:39.162,41.4
2026-07-28T08:58:39.565,40.9
2026-07-28T08:58:39.968,41.0
2026-07-28T08:58:40.371,41.4
2026-07-28T08:58:40.774,41.2
2026-07-28T08:58:41.177,41.6
2026-07-28T08:58:41.581,41.3
2026-07-28T08:58:41.983,41.2
2026-07-28T08:58:42.387,41.5
2026-07-28T08:58:42.790,41.0
2026-07-28T08:58:43.193,41.8
2026-07-28T08:58:43.596,41.4
2026-07-28T08:58:43.999,41.5
2026-07-28T08:58:44.402,41.8
2026-07-28T08:58:44.805,41.3
2026-07-28T08:58:45.208,41.8
2026-07-28T08:58:45.611,41.5
2026-07-28T08:58:46.014,41.3
2026-07-28T08:58:46.417,42.0
2026-07-28T08:58:46.820,41.5
2026-07-28T08:58:47.223,41.8
2026-07-28T08:58:47.626,41.9
2026-07-28T08:58:48.029,41.6
2026-07-28T08:58:48.432,42.2
2026-07-28T08:58:48.835,41.8
2026-07-28T08:58:49.238,42.0
2026-07-28T08:58:49.641,41.9
2026-07-28T08:58:50.044,41.4
2026-07-28T08:58:50.447,42.0
2026-07-28T08:58:50.850,41.5
2026-07-28T08:58:51.253,41.7
2026-07-28T08:58:51.657,42.0
2026-07-28T08:58:52.060,41.5
2026-07-28T08:58:52.463,41.7
2026-07-28T08:58:52.867,41.5
2026-07-28T08:58:53.269,41.5
2026-07-28T08:58:53.672,41.5
2026-07-28T08:58:54.075,41.1
2026-07-28T08:58:54.478,42.0
2026-07-28T08:58:54.881,41.9
2026-07-28T08:58:55.284,41.5
2026-07-28T08:58:55.687,42.0
2026-07-28T08:58:56.090,41.7
2026-07-28T08:58:56.493,41.9
2026-07-28T08:58:56.896,41.8
2026-07-28T08:58:57.299,41.6
2026-07-28T08:58:57.702,41.9
2026-07-28T08:58:58.105,41.6
2026-07-28T08:58:58.508,41.9
2026-07-28T08:58:58.911,41.5
2026-07-28T08:58:59.314,41.1
2026-07-28T08:58:59.717,41.9
2026-07-28T08:59:00.120,41.5
2026-07-28T08:59:00.523,41.7
2026-07-28T08:59:00.926,41.9
2026-07-28T08:59:01.329,41.7
2026-07-28T08:59:01.733,41.8
2026-07-28T08:59:02.136,41.5
2026-07-28T08:59:02.539,41.7
2026-07-28T08:59:02.942,41.7
2026-07-28T08:59:03.345,41.2
2026-07-28T08:59:03.748,41.8
2026-07-28T08:59:04.151,41.5
2026-07-28T08:59:04.554,41.8
2026-07-28T08:59:04.957,41.7
2026-07-28T08:59:05.360,41.5
2026-07-28T08:59:05.763,41.7
2026-07-28T08:59:06.166,41.7
2026-07-28T08:59:06.569,42.7
2026-07-28T08:59:06.972,42.4
2026-07-28T08:59:07.375,41.7
2026-07-28T08:59:07.778,41.9
2026-07-28T08:59:08.181,41.5
2026-07-28T08:59:08.584,42.1
2026-07-28T08:59:08.987,42.4
2026-07-28T08:59:09.390,41.9
2026-07-28T08:59:09.793,42.0
2026-07-28T08:59:10.196,41.7
2026-07-28T08:59:10.599,41.5
2026-07-28T08:59:11.003,42.3
2026-07-28T08:59:11.406,41.9
2026-07-28T08:59:11.809,42.1
2026-07-28T08:59:12.212,42.0
2026-07-28T08:59:12.615,41.9
2026-07-28T08:59:13.018,42.6
2026-07-28T08:59:13.421,45.3
2026-07-28T08:59:13.824,46.4
2026-07-28T08:59:14.227,45.5
2026-07-28T08:59:14.630,44.6
2026-07-28T08:59:15.033,44.0
2026-07-28T08:59:15.436,41.2
2026-07-28T08:59:15.839,42.5
2026-07-28T08:59:16.242,42.5
2026-07-28T08:59:16.645,50.3
2026-07-28T08:59:17.048,49.2
2026-07-28T08:59:17.451,47.6
2026-07-28T08:59:17.854,46.1
2026-07-28T08:59:18.261,42.0
2026-07-28T08:59:18.660,43.6
2026-07-28T08:59:19.063,43.3
2026-07-28T08:59:19.466,42.9
2026-07-28T08:59:19.870,42.7
2026-07-28T08:59:20.273,42.0
2026-07-28T08:59:20.676,45.1
2026-07-28T08:59:21.079,45.0
2026-07-28T08:59:21.482,43.9
2026-07-28T08:59:21.885,43.4
2026-07-28T08:59:22.288,41.9
2026-07-28T08:59:22.691,40.6
2026-07-28T08:59:23.094,42.7
2026-07-28T08:59:23.497,42.7
2026-07-28T08:59:23.900,42.5
2026-07-28T08:59:24.303,42.4
2026-07-28T08:59:24.706,42.0
2026-07-28T08:59:25.109,41.7
2026-07-28T08:59:25.512,41.9
2026-07-28T08:59:25.915,41.6
2026-07-28T08:59:26.318,41.6
2026-07-28T08:59:26.721,41.2
2026-07-28T08:59:27.124,42.3
2026-07-28T08:59:27.527,42.0
2026-07-28T08:59:27.930,41.6
2026-07-28T08:59:28.333,41.3
2026-07-28T08:59:28.736,40.4
2026-07-28T08:59:29.140,42.0
2026-07-28T08:59:29.543,41.8
2026-07-28T08:59:29.946,41.5
2026-07-28T08:59:30.349,41.5
2026-07-28T08:59:30.752,41.1
2026-07-28T08:59:31.155,42.3
2026-07-28T08:59:31.558,42.1
2026-07-28T08:59:31.961,41.8
2026-07-28T08:59:32.364,43.2
2026-07-28T08:59:32.767,42.9
2026-07-28T08:59:33.170,42.4
2026-07-28T08:59:33.573,42.3
2026-07-28T08:59:33.976,40.6
2026-07-28T08:59:34.379,41.6
2026-07-28T08:59:34.783,41.2
2026-07-28T08:59:35.186,41.6
2026-07-28T08:59:35.589,41.9
2026-07-28T08:59:35.992,41.7
2026-07-28T08:59:36.395,43.5
2026-07-28T08:59:36.798,43.2
2026-07-28T08:59:37.201,43.9
2026-07-28T08:59:37.604,43.4
2026-07-28T08:59:38.007,42.8
2026-07-28T08:59:38.410,42.7
2026-07-28T08:59:38.813,42.5
2026-07-28T08:59:39.216,42.4
2026-07-28T08:59:39.619,42.8
2026-07-28T08:59:40.022,42.6
2026-07-28T08:59:40.426,42.6
2026-07-28T08:59:40.829,42.3
2026-07-28T08:59:41.232,42.3
2026-07-28T08:59:41.635,43.3
2026-07-28T08:59:42.038,43.1
2026-07-28T08:59:42.441,43.1
2026-07-28T08:59:42.844,43.0
2026-07-28T08:59:43.247,42.7
2026-07-28T08:59:43.650,42.6
2026-07-28T08:59:44.053,41.2
2026-07-28T08:59:44.456,42.4
2026-07-28T08:59:44.859,42.4
2026-07-28T08:59:45.262,41.9
2026-07-28T08:59:45.665,42.2
2026-07-28T08:59:46.069,41.8
2026-07-28T08:59:46.472,42.3
2026-07-28T08:59:46.875,42.5
2026-07-28T08:59:47.278,42.8
2026-07-28T08:59:47.681,42.4
2026-07-28T08:59:48.084,42.3
2026-07-28T08:59:48.487,42.5
2026-07-28T08:59:48.892,42.4
2026-07-28T08:59:49.293,41.7
2026-07-28T08:59:49.696,41.7
2026-07-28T08:59:50.099,41.3
2026-07-28T08:59:50.502,41.6
2026-07-28T08:59:50.905,41.5
2026-07-28T08:59:51.308,41.0
2026-07-28T08:59:51.711,41.2
2026-07-28T08:59:52.114,41.1
2026-07-28T08:59:52.517,41.5
2026-07-28T08:59:52.920,41.6
2026-07-28T08:59:53.323,41.0
2026-07-28T08:59:53.727,41.6
2026-07-28T08:59:54.130,41.2
2026-07-28T08:59:54.533,40.9
2026-07-28T08:59:54.936,41.6
2026-07-28T08:59:55.339,41.2
2026-07-28T08:59:55.742,41.6
2026-07-28T08:59:56.145,41.9
2026-07-28T08:59:56.548,44.9
2026-07-28T08:59:56.951,44.4
2026-07-28T08:59:57.354,43.8
2026-07-28T08:59:57.757,43.1
2026-07-28T08:59:58.160,42.0
2026-07-28T08:59:58.563,41.6
2026-07-28T08:59:58.966,42.0
2026-07-28T08:59:59.369,41.7
2026-07-28T08:59:59.772,41.8
2026-07-28T09:00:00.175,42.2
2026-07-28T09:00:00.578,42.0
2026-07-28T09:00:00.981,41.7
2026-07-28T09:00:01.384,41.4
2026-07-28T09:00:01.787,42.0
